index,year,iso_code,population,gdp,renewables_electricity,fossil_fuel_consumption,greenhouse_gas_emissions,energy_per_gdp
697,2017,BLZ,373215.0,0.0,0.3799999952316284,0.0,0.0399999991059303,0.0
698,2018,BLZ,380232.0,0.0,0.3799999952316284,0.0,0.0599999986588954,0.0
699,2019,BLZ,385833.0,0.0,0.449999988079071,0.0,0.0900000035762786,0.0
700,2020,BLZ,390819.0,0.0,0.3899999856948852,0.0,0.0700000002980232,0.0
701,2021,BLZ,395355.0,0.0,0.3100000023841858,0.0,0.0599999986588954,0.0
702,2022,BLZ,402741.0,0.0,0.4099999964237213,0.0,0.0799999982118606,0.0
703,2023,BLZ,411112.0,0.0,0.4000000059604645,0.0,0.0700000002980232,0.0
704,2024,BLZ,417077.0,0.0,0.4099999964237213,0.0,0.0799999982118606,0.0
705,1990,BEN,5281482.0,8723574620.0,0.0,0.0,0.050000000745058,0.2930889427661896
706,1991,BEN,5446935.0,9020546630.0,0.0,0.0,0.050000000745058,0.3312785923480987
707,1992,BEN,5617847.0,9209668142.0,0.0,0.0,0.050000000745058,0.3605194687843323
708,1993,BEN,5872707.0,9663859223.0,0.0,0.0,0.050000000745058,0.3777987360954284
709,1994,BEN,6096510.0,9706566478.0,0.0,0.0,0.050000000745058,0.3935388624668121
710,1995,BEN,6226775.0,10500460878.0,0.0,0.0,0.050000000745058,0.3926295638084411
711,1996,BEN,6391861.0,10810469226.0,0.0,0.0,0.050000000745058,0.4159956276416778
712,1997,BEN,6583375.0,11307899196.0,0.0,0.0,0.050000000745058,0.4302458167076111
713,1998,BEN,6789492.0,11647427795.0,0.0,0.0,0.050000000745058,0.4503141343593597
714,1999,BEN,7002818.0,12157431164.0,0.0,0.0,0.050000000745058,0.2116525471210479
715,2000,BEN,7221618.0,12746225376.0,0.0,0.0,0.050000000745058,0.5385772585868835
716,2001,BEN,7445599.0,13306904218.0,0.0,0.0,0.0399999991059303,0.5895496010780334
717,2002,BEN,7675430.0,13793055302.0,0.0,0.0,0.0399999991059303,0.6556896567344666
718,2003,BEN,7913074.0,14127733603.0,0.0,0.0,0.050000000745058,0.7349123358726501
719,2004,BEN,8159098.0,14599811664.0,0.0,0.0,0.050000000745058,0.7504841089248657
720,2005,BEN,8426145.0,14703566396.0,0.0,0.0,0.0700000002980232,0.6995474696159363
721,2006,BEN,8693243.0,15130030225.0,0.0,0.0,0.1000000014901161,0.9291513562202454
722,2007,BEN,8953973.0,15874980420.0,0.0,0.0,0.1400000005960464,1.0454503297805786
723,2008,BEN,9228468.0,16519715795.0,0.0,0.0,0.1500000059604644,1.027416110038757
724,2009,BEN,9509431.0,16780073808.0,0.0,0.0,0.0900000035762786,1.122958064079285
725,2010,BEN,9797488.0,17023196060.0,0.0,0.0,0.0700000002980232,1.2653101682662964
726,2011,BEN,10093626.0,17416238625.0,0.0,0.0,0.0700000002980232,1.1561808586120603
727,2012,BEN,10397659.0,18305935000.0,0.0,0.0,0.0299999993294477,1.042981505393982
728,2013,BEN,10708831.0,19651418479.0,0.0,0.0,0.0799999982118606,0.9915399551391602
729,2014,BEN,11030008.0,21043177203.0,0.0,0.0,0.2199999988079071,0.9849764108657836
730,2015,BEN,11360681.0,22279707949.0,0.0,0.0,0.2000000029802322,1.021919846534729
731,2016,BEN,11697845.0,23134706997.0,0.0,0.0,0.1800000071525573,1.2000017166137695
732,2017,BEN,12039777.0,24568275710.0,0.0,0.0,0.2000000029802322,1.198628067970276
733,2018,BEN,12383349.0,26346543293.0,0.0,0.0,0.1199999973177909,1.2298210859298706
734,2019,BEN,12726760.0,28155410176.0,0.0099999997764825,0.0,0.3300000131130218,1.072041153907776
735,2020,BEN,13070169.0,29239039610.0,0.0099999997764825,0.0,0.5899999737739563,1.0849707126617432
736,2021,BEN,13413423.0,31331235336.0,0.0199999995529651,0.0,0.6600000262260437,0.7864938378334045
737,2022,BEN,13759507.0,33290362034.0,0.0199999995529651,0.0,0.5899999737739563,0.7610546350479126
738,2023,BEN,14111035.0,33290362034.0,0.0299999993294477,0.0,0.5899999737739563,0.7610546350479126
739,2024,BEN,14462721.0,33290362034.0,0.0399999991059303,0.0,0.5899999737739563,0.7610546350479126
740,1990,BMU,57584.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
741,1991,BMU,58007.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
742,1992,BMU,58430.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
743,1993,BMU,58834.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
744,1994,BMU,59214.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
745,1995,BMU,59549.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
746,1996,BMU,59836.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
747,1997,BMU,60194.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
748,1998,BMU,60659.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
749,1999,BMU,61142.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
750,2000,BMU,61569.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
751,2001,BMU,61887.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
752,2002,BMU,62163.0,0.0,0.0099999997764825,0.0,0.4099999964237213,0.0
753,2003,BMU,62405.0,0.0,0.0099999997764825,0.0,0.4300000071525574,0.0
754,2004,BMU,62576.0,0.0,0.0099999997764825,0.0,0.4300000071525574,0.0
755,2005,BMU,62730.0,0.0,0.0099999997764825,0.0,0.449999988079071,0.0
756,2006,BMU,62855.0,0.0,0.0099999997764825,0.0,0.4600000083446502,0.0
757,2007,BMU,63030.0,0.0,0.0099999997764825,0.0,0.4699999988079071,0.0
758,2008,BMU,63319.0,0.0,0.0099999997764825,0.0,0.4699999988079071,0.0
759,2009,BMU,63587.0,0.0,0.0099999997764825,0.0,0.4799999892711639,0.0
760,2010,BMU,63748.0,0.0,0.0099999997764825,0.0,0.4799999892711639,0.0
761,2011,BMU,63753.0,0.0,0.0099999997764825,0.0,0.4699999988079071,0.0
762,2012,BMU,63665.0,0.0,0.0099999997764825,0.0,0.449999988079071,0.0
763,2013,BMU,63593.0,0.0,0.0099999997764825,0.0,0.4399999976158142,0.0
764,2014,BMU,63551.0,0.0,0.0099999997764825,0.0,0.4300000071525574,0.0
765,2015,BMU,63482.0,0.0,0.0099999997764825,0.0,0.4300000071525574,0.0
766,2016,BMU,63466.0,0.0,0.0099999997764825,0.0,0.4300000071525574,0.0
767,2017,BMU,63603.0,0.0,0.0099999997764825,0.0,0.4300000071525574,0.0
768,2018,BMU,63852.0,0.0,0.0099999997764825,0.0,0.4099999964237213,0.0
769,2019,BMU,64130.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
770,2020,BMU,64404.0,0.0,0.0099999997764825,0.0,0.3799999952316284,0.0
771,2021,BMU,64672.0,0.0,0.0099999997764825,0.0,0.3799999952316284,0.0
772,2022,BMU,64772.0,0.0,0.0099999997764825,0.0,0.4099999964237213,0.0
773,2023,BMU,64721.0,0.0,0.0099999997764825,0.0,0.4099999964237213,0.0
774,2024,BMU,64660.0,0.0,0.0099999997764825,0.0,0.3899999856948852,0.0
775,1990,BTN,589295.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
776,1991,BTN,599789.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
777,1992,BTN,577780.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
778,1993,BTN,554680.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
779,1994,BTN,554509.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
780,1995,BTN,547995.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
781,1996,BTN,548792.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
782,1997,BTN,558698.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
783,1998,BTN,569439.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
784,1999,BTN,582589.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
785,2000,BTN,596871.0,0.0,1.7899999618530271,0.0,0.0399999991059303,0.0
786,2001,BTN,610801.0,0.0,1.919999957084656,0.0,0.050000000745058,0.0
787,2002,BTN,624417.0,0.0,2.180000066757202,0.0,0.050000000745058,0.0
788,2003,BTN,637667.0,0.0,2.5,0.0,0.0599999986588954,0.0
789,2004,BTN,650559.0,0.0,2.3299999237060547,0.0,0.0599999986588954,0.0
790,2005,BTN,661875.0,0.0,2.619999885559082,0.0,0.0599999986588954,0.0
791,2006,BTN,670803.0,0.0,4.46999979019165,0.0,0.1099999994039535,0.0
792,2007,BTN,678643.0,0.0,6.489999771118164,0.0,0.1500000059604644,0.0
793,2008,BTN,686359.0,0.0,6.889999866485596,0.0,0.1599999964237213,0.0
794,2009,BTN,693994.0,0.0,6.929999828338623,0.0,0.1599999964237213,0.0
795,2010,BTN,701638.0,0.0,7.260000228881836,0.0,0.1700000017881393,0.0
796,2011,BTN,709387.0,0.0,6.96999979019165,0.0,0.1700000017881393,0.0
797,2012,BTN,717288.0,0.0,6.739999771118164,0.0,0.1599999964237213,0.0
798,2013,BTN,725282.0,0.0,7.53000020980835,0.0,0.1800000071525573,0.0
799,2014,BTN,733151.0,0.0,7.150000095367432,0.0,0.1700000017881393,0.0
800,2015,BTN,740623.0,0.0,7.730000019073486,0.0,0.1800000071525573,0.0
801,2016,BTN,747878.0,0.0,7.880000114440918,0.0,0.1899999976158142,0.0
802,2017,BTN,754343.0,0.0,7.650000095367432,0.0,0.1800000071525573,0.0
803,2018,BTN,759766.0,0.0,6.889999866485596,0.0,0.1599999964237213,0.0
804,2019,BTN,764830.0,0.0,8.649999618530273,0.0,0.209999993443489,0.0
805,2020,BTN,770013.0,0.0,11.369999885559082,0.0,0.270000010728836,0.0
806,2021,BTN,775450.0,0.0,10.81999969482422,0.0,0.2599999904632568,0.0
807,2022,BTN,780921.0,0.0,10.770000457763672,0.0,0.2599999904632568,0.0
808,2023,BTN,786386.0,0.0,11.15999984741211,0.0,0.270000010728836,0.0
809,2024,BTN,791530.0,0.0,11.0,0.0,0.2599999904632568,0.0
810,1990,BOL,7130143.0,23021797458.0,2.0,0.0,1.4299999475479126,1.0641160011291504
811,1991,BOL,7280294.0,24300991136.0,2.0,0.0,1.4299999475479126,0.978689432144165
812,1992,BOL,7430337.0,24762215565.0,2.0,0.0,1.4299999475479126,1.050482988357544
813,1993,BOL,7579196.0,25872205207.0,2.0,0.0,1.4299999475479126,0.9891536831855774
814,1994,BOL,7727320.0,27129137815.0,2.0,0.0,1.4299999475479126,1.0672062635421753
815,1995,BOL,7874676.0,28456929800.0,2.0,0.0,1.4299999475479126,1.1846230030059814
816,1996,BOL,8021742.0,29770158709.0,2.0,0.0,1.4299999475479126,1.0951544046401978
817,1997,BOL,8167911.0,31321344983.0,2.0,0.0,1.4299999475479126,1.1733940839767456
818,1998,BOL,8313400.0,32973947605.0,2.0,0.0,1.4299999475479126,1.0308291912078855
819,1999,BOL,8459810.0,33199090219.0,2.0,0.0,1.4299999475479126,1.1441198587417605
820,2000,BOL,8606330.0,34126236477.0,2.0,0.0,1.4299999475479126,1.1633819341659546
821,2001,BOL,8752740.0,34794954024.0,2.1600000858306885,0.0,1.3700000047683716,0.949143409729004
822,2002,BOL,8900358.0,35770128530.0,2.2300000190734863,0.0,1.4600000381469729,1.016621708869934
823,2003,BOL,9050703.0,36849589696.0,2.0199999809265137,0.0,1.75,1.3792914152145386
824,2004,BOL,9204297.0,38518211935.0,2.190000057220459,0.0,1.7699999809265137,1.3658450841903689
825,2005,BOL,9360758.0,40366066215.0,2.0,0.0,2.1700000762939453,1.2836931943893433
826,2006,BOL,9521685.0,42467223163.0,2.180000066757202,0.0,2.119999885559082,1.3432053327560425
827,2007,BOL,9685960.0,44577390720.0,2.3499999046325684,0.0,2.309999942779541,1.3757938146591189
828,2008,BOL,9850859.0,47500614555.0,2.3499999046325684,0.0,2.6700000762939453,1.327333688735962
829,2009,BOL,10016279.0,49290119749.0,2.3499999046325684,0.0,2.890000104904175,1.2607182264328003
830,2010,BOL,10182345.0,51541502268.0,2.240000009536743,0.0,3.289999961853028,1.2308874130249023
831,2011,BOL,10348931.0,54437027542.0,2.4100000858306885,0.0,3.5,1.203750729560852
832,2012,BOL,10515814.0,57225289193.0,2.4100000858306885,0.0,3.740000009536743,1.3733984231948853
833,2013,BOL,10682612.0,61114326124.0,2.640000104904175,0.0,3.869999885559082,1.300329566001892
834,2014,BOL,10848889.0,64451770571.0,2.380000114440918,0.0,4.400000095367432,1.25227689743042
835,2015,BOL,11014707.0,67582198248.0,2.650000095367432,0.0,4.739999771118164,1.252959132194519
836,2016,BOL,11180020.0,70463901130.0,1.9299999475479128,0.0,5.46999979019165,1.2647784948349
